"id_prod";"id_fam";"clave";"codigo";"descr";"cant";"uni";"inner_";"master_";"pag_catl";"precio_list";"precio_promo";"tipo";"fecha_llega";"act";"registro";"condiciones";"img";"est"
"PRD0000933";"FAM0000003";"SE315779";"1577";"Probador de corriente directacable 14 cm";0;"";"24";"96";"128";46.9;46.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000934";"FAM0000003";"SE315793";"1579";"Probador de voltaje / caimán tipo tijera negro, con resorte";0;"";"6";"60";"128";115.6;115.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000935";"FAM0000003";"SE389497";"8949";"Protectores p/contacto 8pztransparentes blister";713;"";"24";"144";"95";43.8;43.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000936";"FAM0000003";"SE321558";"2155";"Reflector 10w super slim ";838;"";"12";"48";"123";154.2;154.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000937";"FAM0000003";"SE321565";"2156";"Reflector 20w super slim ";4101;"";"12";"48";"123";229.2;229.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000938";"FAM0000003";"SE321572";"2157";"Reflector 30w super slim ";0;"";"12";"48";"123";312.5;312.5;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000939";"FAM0000003";"SE321589";"2158";"Reflector 50w super slim ";833;"";"6";"12";"123";489.6;489.6;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000940";"FAM0000003";"SE321947";"2194";"Reflector led 100 W 6500K ";79;"";"1";"4";"123";916.7;916.7;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000941";"FAM0000003";"SE314055";"1405";"Reflector solar con sensor demovimiento";520;"";"6";"48";"124";312.5;312.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000942";"FAM0000003";"SE313324";"1332";"Supresor 110jl 2usb  p/tel ";0;"";"12";"48";"126";322.9;322.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000943";"FAM0000003";"SE386199";"8619";"Supresor de picos 110 joulescon cable de 2 M 14AWG";6909;"";"12";"36";"126";229.2;229.2;"Electrico";"2da Sem Mar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000944";"FAM0000003";"SE313072";"1307";"Supresor de picos 110 joulescon cable de 2 M";8524;"";"12";"36";"126";178.1;178.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000945";"FAM0000003";"SE386182";"8618";"Supresor de picos 270 joulesc/USB y cable de 2 M 14AWG";0;"";"12";"36";"126";416.7;416.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000946";"FAM0000003";"SE313065";"1306";"Supresor de picos 270 joulesc/USB y cable de 2 M";278;"";"12";"36";"126";359.4;359.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000947";"FAM0000003";"SE326324";"2632";"Timbre alámbrico rectangulartradicional";5246;"";"12";"24";"131";375.0;375.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000948";"FAM0000003";"SE326423";"2642";"Timbre inalámbrico 32 melodías100 m 1 control";4248;"";"12";"48";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000949";"FAM0000003";"SE326430";"2643";"Timbre inalámbrico A azul c/clavija, transmisor AA";1319;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000950";"FAM0000003";"SE326331";"2633";"Timbre inalámbrico A naranja c/clavija, transmisor AA";3550;"";"0";"0";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000951";"FAM0000003";"SE326348";"2634";"Timbre inalámbrico A rosa c/clavija, trasnmisor AA";1417;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000952";"FAM0000003";"SE326461";"2646";"Timbre inalámbrico B azul c/clavija, transmisor AA";3441;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000953";"FAM0000003";"SE326355";"2635";"Timbre inalámbrico B naranja c/clavija, transmisor AA";2008;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000954";"FAM0000003";"SE326362";"2636";"Timbre inalámbrico B rosa c/clavija, transmisor AA";163;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000955";"FAM0000003";"SE326386";"2638";"Timbre inalámbrico C naranja c/clavija, transmisor AA";2011;"";"0";"0";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000956";"FAM0000003";"SE326393";"2639";"Timbre inalámbrico C rosas c/clavija, transmisor AA";3471;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000957";"FAM0000003";"SE326478";"2647";"Timbre inalámbrico c/clavija32 melodías 80 m 1 control";6531;"";"12";"72";"131";343.8;343.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000958";"FAM0000003";"SE326317";"2631";"Timbre inalámbrico kinectverde c/clavija, 1 control";3621;"";"12";"72";"131";567.7;567.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000959";"FAM0000003";"SE315748";"1574";"Timbre oval de superficie clásico granel";3099;"";"24";"240";"95";17.7;17.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000960";"FAM0000003";"SE312372";"1237";"Tubo/led T8 G13 Fria Transp 18W 4100 K";1070;"";"1";"25";"119";116.7;116.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000961";"FAM0000003";"SE38603S";"8603";"Multicontacto supresor SantaClaus";4421;"";"12";"48";"-";387.09;387.09;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000962";"FAM0000003";"SE38604X";"8604";"Multicontacto supresor Grumpy ";3650;"";"12";"48";"-";387.09;387.09;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000963";"FAM0000003";"SE38605M";"8605";"Multicontacto supresor muñecode Nieve";5123;"";"12";"0";"-";387.09;387.09;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000964";"FAM0000003";"SE38606G";"8606";"Multicontacto supresor Galletade Jengibre";4322;"";"12";"240";"-";387.09;387.09;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000965";"FAM0000003";"SE321169";"2116";"Lámpara de noche gato luz inca ndescente 4W";4773;"";"24";"96";"113";58.9;58.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000966";"FAM0000003";"SE322623";"2262";"Extensión uso rudo aterrizada 7.6 m azul 3x16";946;"";"1";"6";"101";307.4;307.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000967";"FAM0000003";"SE323873";"2387";"Extensión uso rudo 30 m naranj a 2x16";1377;"";"1";"4";"101";795.0;795.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000968";"FAM0000003";"SE326539";"2653";"Multicontacto con apagador de piso";0;"";"10";"40";"100";144.0;144.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000969";"FAM0000003";"SE341969";"4196";"Antena giratoria p/TV clásica a control remoto 360°";0;"";"1";"10";"77";637.5;637.5;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000970";"FAM0000003";"SE343581";"4358";"Tapa para caja cuadrada 3 x3 tipo chalupa lamina de acero";3769;"";"0";"100";"97";5.7;5.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000971";"FAM0000003";"SE343598";"4359";"Tapa para caja cuadrada 4 x4 tipo chalupa  lamina de acero";1965;"";"0";"100";"97";10.9;10.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000972";"FAM0000003";"SE357892";"5789";"Cinchos plásticos 4.8 x 500 mm color natural 50 pz";7506;"";"50";"100";"99";122.2;122.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000973";"FAM0000003";"SE357618";"5761";"Cinta de aislar azul 19mmx18m  ";35507;"";"10";"120";" 24, 99";22.9;22.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000974";"FAM0000003";"SE357984";"5798";"Cinchos plásticos 2.5 x 100 mm neón varios colores 100 pz";6303;"";"50";"200";"99";26.6;26.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000975";"FAM0000003";"SE312754";"1275";"Lámpara de techo 18W sobrepone r pantalla blanca";5028;"";"1";"20";"118";217.1;217.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000976";"FAM0000003";"SE324573";"2457";"Contacto oval polarizado de hu le granel";7241;"";"24";"240";"98";17.7;17.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000977";"FAM0000003";"SE316356";"1635";"Foco espiral Led 32W Luz Fría  ";2561;"";"12";"48";"105, 122";204.2;193.99;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000978";"FAM0000003";"SE326263";"2626";"Timbre inalámbrico rectangular c/baterías, 1 control";2766;"";"4";"72";"131";333.3;333.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000979";"FAM0000003";"SE313928";"1392";"Base para foco fija blanca MR-16";5593;"";"12";"120";"121";56.3;56.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000980";"FAM0000003";"SE313959";"1395";"Base para foco dirigible cromo MR-16";3943;"";"12";"120";"121";77.1;77.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000981";"FAM0000003";"SE343373";"4337";"Pastilla termomagnética 15A 1 polo";10;"";"10";"200";"108";66.7;66.7;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000982";"FAM0000003";"SE343406";"4340";"Pastilla termomagnética 40A 1 polo";0;"";"10";"200";"108";66.7;66.7;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000983";"FAM0000003";"SE321701";"2170";"Reflector 200 W  ";0;"";"1";"4";"123";1770.8;1770.8;"Electrico";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000984";"FAM0000003";"SE324108";"2410";"Extensión uso rudo 10 m naranj a 2x16";3739;"";"1";"5";"101";268.8;268.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000985";"FAM0000003";"SE313515";"1351";"Tira led luz blanca  ";6876;"";"1";"20";"121";375.0;375.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000986";"FAM0000003";"SE313539";"1353";"Tira led RGB  ";6241;"";"1";"0";"121";609.4;609.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000987";"FAM0000003";"SE335005";"3500";"Tubo de PVC pesado 100mm (4"") largo 3 metros";10;"";"0";"0";"132";12722.0;12722.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000988";"FAM0000003";"SE315014";"1501";"Adaptador tipo I 3 contactosaterrizado blister";3111;"";"10";"100";"-";88.5;88.5;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000989";"FAM0000003";"SE310941";"1094";"Cable p/bocina 18AWG transparente";908;"";"1";"4";"77";728.0;728.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000990";"FAM0000003";"SE310934";"1093";"Cable p/bocina 22AWG transparente";516;"";"1";"4";"77";368.9;368.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000991";"FAM0000003";"SE334763";"3476";"Caja de registro sin tapa3"" X 3""";15853;"";"0";"0";"97";12.4;12.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000992";"FAM0000003";"SE314802";"1480";"Centro de carga p/empotrar 1circuito";0;"";"0";"0";"109";192.7;192.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000993";"FAM0000003";"SE314819";"1481";"Centro de carga p/empotrar 2circuitos";0;"";"0";"0";"109";192.7;192.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000994";"FAM0000003";"SE314840";"1484";"Centro de carga p/empotrar 4circuitos";0;"";"0";"0";"109";379.2;379.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000995";"FAM0000003";"SE314864";"1486";"Centro de carga p/sobreponer 1circuito";325;"";"0";"0";"109";192.7;192.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000996";"FAM0000003";"SE314871";"1487";"Centro de carga p/sobreponer 2circuitos";0;"";"0";"0";"109";192.7;192.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000997";"FAM0000003";"SE314857";"1485";"Centro de carga p/sobreponer 4circuitos";0;"";"0";"0";"109";379.2;379.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000998";"FAM0000003";"SE356925";"5692";"Cinta de aislar blanca 19mmx9m ";3410;"";"10";"250";" 24, 99";12.5;12.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0000999";"FAM0000003";"SE357601";"5760";"Cinta de aislar roja 19mmx18m ";5303;"";"0";"200";" 24, 99";22.9;22.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001000";"FAM0000003";"SE356932";"5693";"Cinta de aislar roja 19mmx9m ";22988;"";"10";"250";" 24, 99";12.5;12.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001001";"FAM0000003";"SE324634";"2463";"Clavija industrial metal polarizada, granel";14744;"";"24";"240";"98";24.0;24.0;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001002";"FAM0000003";"SE324672";"2467";"Clavija industrial polarizadade plástico granel";1433;"";"24";"240";"98";24.6;24.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001003";"FAM0000003";"SE324733";"2473";"Clavija plana polarizadade plástico blister";344;"";"10";"100";"98";14.6;14.6;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001004";"FAM0000003";"SE322401";"2240";"Extensión uso rudo 7m 3x12 ";1510;"";"0";"0";"101";678.9;678.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001005";"FAM0000003";"SE312303";"1230";"Farol de pared clásico negro ";0;"";"1";"6";"125";442.7;442.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001006";"FAM0000003";"SE314000";"1400";"Foco de emergencia 9W ";341;"";"0";"0";"104";181.3;181.3;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001007";"FAM0000003";"SE313850";"1385";"Foco dicroico luz fría GU10 le ";0;"";"12";"120";"-";45.7;45.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001008";"FAM0000003";"SE316394";"1639";"Foco espiral led 6W luz fríamini";5190;"";"12";"60";"105";81.3;77.235;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001009";"FAM0000003";"SE318077";"1807";"Foco led de filamento 8W luzcálida";6077;"";"6";"96";"104";97.9;97.9;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001010";"FAM0000003";"SE314581";"1458";"Fusible 30 A granel ";10414;"";"10";"500";"108";15.3;15.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001011";"FAM0000003";"SE314567";"1456";"Fusible 30 A reforzado granel ";14348;"";"10";"500";"108";17.6;17.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001012";"FAM0000003";"SE314598";"1459";"Fusible 60 A granel ";600;"";"10";"200";"108";36.5;36.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001013";"FAM0000003";"SE314574";"1457";"Fusible 60 A reforzado granel ";2092;"";"10";"200";"108";45.8;45.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001014";"FAM0000003";"SE314512";"1451";"Fusible 60 A reforzado jgo 2pz blister";84;"";"0";"50";"108";106.3;106.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001015";"FAM0000003";"SE346148";"4614";"Grapa curva p/cable 6mm negrabolsa c/20 pz";17773;"";"0";"0";"77";10.2;10.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001016";"FAM0000003";"SE321190";"2119";"Lámpara de noche perro luzincandescente 4W";235;"";"24";"96";"-";71.9;71.9;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001017";"FAM0000003";"SE312112";"1211";"Lámpara de techo  32Wslim";0;"";"1";"20";"118";310.4;310.4;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001018";"FAM0000003";"SE313201";"1320";"Lámpara inteligente 9Wconexión WIFI";6218;"";"0";"0";"129";291.7;291.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001019";"FAM0000003";"SE321084";"2108";"Linterna d/cabeza 1cob ledpilas AAA no incluida";767;"";"15";"60";"112";131.3;131.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001020";"FAM0000003";"SE316097";"1609";"Linterna recargable 4 ledsergonómica 28 lúmenes";13623;"";"12";"96";"110";115.1;115.1;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001021";"FAM0000003";"SE314635";"1463";"Listones de repuesto p/fusible60A, 40 pz, granel";524;"";"0";"100";"108";124.0;124.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001022";"FAM0000003";"SE322852";"2285";"Luminario de taller c/canastaplástica y contacto, 5 m";0;"";"1";"6";"100";315.8;315.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001023";"FAM0000003";"SE312785";"1278";"Luminario prueba de agua36Wtransparente";0;"";"1";"0";"121";1052.1;1052.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001024";"FAM0000003";"SE321206";"2120";"Luz de noche casita rosaLED";0;"";"6";"240";"113";75.0;75.0;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001025";"FAM0000003";"SE386106";"8610";"Multicontacto ovalado 3entradas";8584;"";"6";"96";"127";79.2;79.2;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001026";"FAM0000003";"SE315083";"1508";"Multicontacto triple granel ";14287;"";"24";"240";"127";20.8;20.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001027";"FAM0000003";"SE315878";"1587";"Multímetro digital de gancho ";781;"";"6";"24";"128";927.1;927.1;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001028";"FAM0000003";"SE315861";"1586";"Multimetro digital DT33 ";0;"";"6";"24";"128";458.3;458.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001029";"FAM0000003";"SE317520";"1752";"Pastilla termognetica 20 A1 polo blister";0;"";"0";"0";"108";89.6;89.6;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001030";"FAM0000003";"SE312853";"1285";"Repuesto de sensor con fotocel ";828;"";"12";"96";"122";166.7;166.7;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001031";"FAM0000003";"SE343345";"4334";"Temporizador aterrizado wmanálogo p/interiores, 24 hrs";0;"";"0";"0";"131";212.5;212.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001032";"FAM0000003";"SE326256";"2625";"Timbre inalámbrico planoc/baterías, 1 control";196;"";"12";"72";"-";276.0;276.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001033";"FAM0000003";"SE315007";"1500";"Adaptador tipo T 3 contactos aterrizado blister";8421;"";"10";"140";"127";83.3;83.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001034";"FAM0000003";"SE324726";"2472";"Clavija redonda polarizada de plástico blister";8838;"";"10";"100";"98";17.2;17.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001035";"FAM0000003";"SE357748";"5774";"Cinchos plásticos 4.8 x 200 mm color negro 50 pz";20383;"";"50";"200";"99";42.7;42.7;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001036";"FAM0000003";"SE324757";"2475";"Clavija redonda polarizada de plástico granel";0;"";"24";"240";"98";12.5;12.5;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001037";"FAM0000001";"ST377180";"7718";"Pistola calafateadora lisa ";0;"";"6";"18";"57";91.0;91.0;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001038";"FAM0000001";"ST392487";"9248";"Felpa de repuesto 4"" x 3/8""p/mini rodillo";2670;"";"1";"48";"63";20.8;20.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001039";"FAM0000001";"ST371355";"7135";"Llaves allen tipo llavero juego de 8 pz, estándar";1542;"";"12";"144";"44";37.5;37.5;"Ferretero";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001040";"FAM0000001";"ST376367";"7636";"Pinza clásica de corte diagonal 8 , tarjeta";950;"";"0";"0";"54";171.9;171.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001041";"FAM0000001";"ST376855";"7685";"Pinza clásica de punta y corte8 , tarjeta";17889;"";"0";"0";"54";171.9;171.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001042";"FAM0000001";"ST376312";"7631";"Pinza profesional 6"" de electricista";1936;"";"6";"60";"54";172.9;172.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001043";"FAM0000001";"ST376923";"7692";"Pinza profesional de chofer 10 ";4128;"";"6";"48";"54";172.9;172.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001044";"FAM0000001";"ST375315";"7531";"Chiflón 4"" de plástico paramanguera de 1/2""";2666;"";"12";"48";"62";57.3;57.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001045";"FAM0000001";"ST375407";"7540";"Empaques con filtro para manguera de 1/2 , jgo 10 pz";1371;"";"1";"240";"62";24.0;24.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001046";"FAM0000001";"ST375094";"7509";"Organizador para manguera empotrable de plástico";610;"";"1";"24";"46";127.1;127.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001047";"FAM0000001";"ST375063";"7506";"Pistola plástica tradicional 1función 5 1/2 , boq c/cuerda";888;"";"12";"48";"61";62.5;62.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001048";"FAM0000001";"ST357199";"5719";"Cinta masking tape 18mm 3/4""50m";0;"";"0";"0";" 24, 63";41.0;41.0;"Ferretero";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001049";"FAM0000001";"ST357205";"5720";"Cinta masking tape 24mm 1""50m";3969;"";"0";"0";" 24, 63";52.0;52.0;"Ferretero";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001050";"FAM0000001";"ST357212";"5721";"Cinta masking tape 36mm 1 1/2""50m";3871;"";"0";"0";" 24, 63";75.4;75.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001051";"FAM0000001";"ST357229";"5722";"Cinta masking tape 48mm 2""50m";3140;"";"0";"0";" 24, 63";94.5;94.5;"Ferretero";"3ra Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001052";"FAM0000001";"ST356956";"5695";"Cinta para ducto 10 m ";8166;"";"1";"24";"24";36.5;36.5;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001053";"FAM0000001";"ST354181";"5418";"Lona premium azul 5 x 6 m ";0;"";"1";"6";"41";885.4;885.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001054";"FAM0000001";"ST354297";"5429";"Lona premium roja 3 x 3 m ";1;"";"0";"12";"41";250.0;250.0;"Ferretero";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001055";"FAM0000001";"ST354648";"5464";"Lona premium verde 2 x 3 m ";0;"";"0";"18";"41";154.1;154.1;"Ferretero";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001056";"FAM0000001";"ST354945";"5494";"Lona reforzada uso rudo 3 x 3maluminio";0;"";"1";"10";"41";250.0;250.0;"Ferretero";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001057";"FAM0000001";"ST354723";"5472";"Lona uso pesado gris 4 x 5m ";689;"";"1";"5";"41";781.3;781.3;"Ferretero";"4ta Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001058";"FAM0000001";"ST388322";"8832";"Pintura aerosol cromo metálico300 ml";466;"";"1";"12";"51";112.5;112.5;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001059";"FAM0000001";"ST388254";"8825";"Pintura aerosol azul ultramar300 ml";340;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001060";"FAM0000001";"ST388223";"8822";"Pintura aerosol blanco mate300 ml";1018;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001061";"FAM0000001";"ST388285";"8828";"Pintura aerosol rojo 300 ml ";745;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001062";"FAM0000001";"ST371683";"7168";"Flexómetro 3m x 16mm contraimpacto";2640;"";"12";"120";"35";84.4;84.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001063";"FAM0000001";"ST381316";"8131";"Flexómetro 3mx16mm solido ";4975;"";"12";"0";"35";57.3;57.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
